Postcode,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
M1W,L'Amoreaux West,43.80088094900003,-79.32073999999993,Pizza Pizza,43.79790927666095,-79.31811332702635,Pizza Place
M1W,L'Amoreaux West,43.80088094900003,-79.32073999999993,Black's Photography,43.79729228763805,-79.31933236989558,Camera Store
M1W,L'Amoreaux West,43.80088094900003,-79.32073999999993,Warden Park,43.80478944172068,-79.32044929553253,Other Great Outdoors
M1W,L'Amoreaux West,43.80088094900003,-79.32073999999993,Pharmacy Ave. & Finch Ave. E,43.794371080468935,-79.32585771082617,Intersection
M1W,L'Amoreaux West,43.80088094900003,-79.32073999999993,Tim Hortons,43.80219925328931,-79.30873095989227,Coffee Shop
M4W,Rosedale,43.68194000000005,-79.378474167,Summerhill Market,43.68626482142425,-79.37545823237794,Grocery Store
M4W,Rosedale,43.68194000000005,-79.378474167,Toronto Lawn Tennis Club,43.68066694338894,-79.38855887912045,Athletics & Sports
M4W,Rosedale,43.68194000000005,-79.378474167,Chorley Park,43.687163121858084,-79.37053759951581,Park
M4W,Rosedale,43.68194000000005,-79.378474167,Terroni,43.67987011343499,-79.3905246388595,Italian Restaurant
M4W,Rosedale,43.68194000000005,-79.378474167,The Don Valley Brick Works Park,43.6850514540152,-79.36701536178589,Park
M4W,Rosedale,43.68194000000005,-79.378474167,David A. Balfour Park,43.68562946634291,-79.38807806508385,Park
M4W,Rosedale,43.68194000000005,-79.378474167,Bar Centrale by Terroni,43.67990178371223,-79.39053550112058,Italian Restaurant
M4W,Rosedale,43.68194000000005,-79.378474167,Running Room,43.679645,-79.390319,Sporting Goods Shop
M4W,Rosedale,43.68194000000005,-79.378474167,Craigleigh Gardens,43.67809940868806,-79.37158584594727,Park
M4W,Rosedale,43.68194000000005,-79.378474167,Rosehill Reservoir,43.68630352898223,-79.38813304564451,Park
M4W,Rosedale,43.68194000000005,-79.378474167,Harvest Wagon,43.68043251263005,-79.39066506419987,Gourmet Shop
M4W,Rosedale,43.68194000000005,-79.378474167,TD Canada Trust,43.68609399737299,-79.37654927372932,Bank
M4W,Rosedale,43.68194000000005,-79.378474167,The Beer Store,43.6802169,-79.390074,Beer Store
M4W,Rosedale,43.68194000000005,-79.378474167,Summerhill,43.68297580449009,-79.38912269014948,Neighborhood
M4W,Rosedale,43.68194000000005,-79.378474167,Rosedale Park,43.68232820227814,-79.37893434347683,Playground
M4W,Rosedale,43.68194000000005,-79.378474167,Whitney Park,43.68203573063681,-79.37378835021306,Park
M4W,Rosedale,43.68194000000005,-79.378474167,Mooredale House,43.678630645646535,-79.38009142511322,Building
M4W,Rosedale,43.68194000000005,-79.378474167,Scoops Convenience Boutique,43.68614765691369,-79.37582783178843,Candy Store
M4W,Rosedale,43.68194000000005,-79.378474167,Alex Murray Parkette,43.678300240478954,-79.38277328698108,Park
M4W,Rosedale,43.68194000000005,-79.378474167,Milkman's Lane,43.676352068015554,-79.37384239440172,Trail
M4W,Rosedale,43.68194000000005,-79.378474167,Ywca,43.68491731,-79.38955532,Gym / Fitness Center
M4W,Rosedale,43.68194000000005,-79.378474167,Narwhal,43.6805,-79.390497,Boutique
M4W,Rosedale,43.68194000000005,-79.378474167,Rosedale Valley,43.67312234445557,-79.37693832987506,Trail
M4W,Rosedale,43.68194000000005,-79.378474167,Summerhill Subway Station,43.68229129360693,-79.39077705144882,Metro Station
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Pai,43.64792310735613,-79.38857932631602,Thai Restaurant
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071,Brazilian Restaurant
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,The Burger's Priest,43.648476440165176,-79.38737257506915,Burger Joint
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Royal Alexandra Theatre,43.647255,-79.38753,Theater
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Burrito Boyz,43.6484455955513,-79.3879951787513,Burrito Place
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Starbucks,43.646935797838935,-79.38442766632808,Coffee Shop
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Maman,43.64830873804684,-79.38225333898805,Café
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Friendly Stranger - Cannabis Culture Shop,43.650386666114635,-79.38852348995324,Smoke Shop
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Canoe,43.647452066183476,-79.38132001815676,Restaurant
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Princess Of Wales Theatre,43.64654315405365,-79.38910030187289,Theater
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,King Taps,43.648475974183,-79.38205778358744,Gastropub
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Canadian Opera Company,43.6506601893789,-79.38624169559013,Opera House
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Hilton Toronto,43.6499459,-79.385479,Hotel
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,The Ritz-Carlton Toronto,43.645330157595886,-79.38708901405334,Hotel
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,TIFF Bell Lightbox,43.64634159071232,-79.39006297129853,Movie Theater
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Yuzu No Hana,43.6483011115534,-79.3883359381972,Sushi Restaurant
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Rialto Espresso Bar,43.648059,-79.389791,Café
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,TOCA,43.64543117726125,-79.38705858895491,Italian Restaurant
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Dark Horse Espresso Bar,43.64829161679981,-79.39039040155937,Coffee Shop
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,La Carnita,43.647291470152034,-79.389929645749,Taco Place
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Spa My Blend by Clarins,43.645359,-79.387128,Spa
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Civello Salon & Spa,43.6500197743058,-79.38940017059696,Salon / Barbershop
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,The Rex Hotel Jazz & Blues Bar,43.65050475544005,-79.38857723389897,Jazz Club
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Kops Records,43.65051219841103,-79.38812570541256,Record Shop
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,A&W,43.645982,-79.389621,Fast Food Restaurant
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Scotiabank Theatre,43.648829331652806,-79.39078229912828,Movie Theater
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Queen St. Warehouse,43.650116540590425,-79.3903160886256,Bar
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,YYoga,43.64972499320129,-79.39198265471717,Yoga Studio
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,The Second City,43.64563251724917,-79.39122468317156,Comedy Club
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Dineen Coffee,43.650497,-79.378765,Café
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Bymark,43.647217284018005,-79.38125188166379,Restaurant
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,barre3,43.646317516225395,-79.39094024700876,Gym / Fitness Center
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Umbra Concept Store,43.650417,-79.391136,Furniture / Home Store
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Eggspectation Bell Trinity Square,43.65314383888587,-79.38198016678167,Breakfast Spot
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Lavish & Squalor,43.65030427070834,-79.38892664709715,Clothing Store
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Figo,43.64772466405093,-79.39052085550152,Italian Restaurant
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Delta Hotels by Marriott Toronto,43.6428819,-79.3839491,Hotel
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Blaze Pizza,43.64906304786478,-79.39084761040422,Pizza Place
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Le Germain Hotel Toronto Mercer,43.645669000691335,-79.39104380308996,Hotel
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,General Assembly,43.647326115934106,-79.39304291907733,Pizza Place
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Town Crier Pub,43.64811,-79.390198,Pub
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,RaviSoups,43.64736939566164,-79.39183955161323,Soup Place
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Michaels,43.64869949375211,-79.3910962343216,Arts & Crafts Store
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Bar Hop Brewco,43.649068842850404,-79.39345567330301,Beer Bar
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Aboveground Art Supplies,43.652645648070006,-79.3909251764317,Arts & Crafts Store
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Sky Pod,43.64256148814412,-79.38703777833165,Scenic Lookout
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Scaddabush Italian Kitchen & Bar,43.6447367776608,-79.38535477982775,Italian Restaurant
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Victor Restaurant & Bar,43.64563436248102,-79.39112538566908,Bar
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Malaparte,43.646438198845594,-79.39028956687704,Event Space
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Omg! Oh My Gyro!,43.6500639687058,-79.39110371201055,Souvlaki Shop
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,MEC,43.64939,-79.394006,Sporting Goods Shop
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Daily Press Juicery,43.65038785952372,-79.38879174332155,Juice Bar
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Indigo,43.65351471121164,-79.38069591056922,Bookstore
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,CN Tower,43.642535570189125,-79.38718187733883,Monument / Landmark
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,iQ Food Co,43.642851,-79.382081,Salad Place
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Swipe Books on Advertising & Design,43.64815607248922,-79.3940703226255,Bookstore
M5W,Stn A PO Boxes 25 The Esplanade,43.648690000000045,-79.38543999999995,Ripley's Aquarium of Canada,43.642104321965796,-79.38625159146146,Aquarium
M8W,"Alderwood, Long Branch",43.601130821000034,-79.53878499999995,Il Paesano Pizzeria & Restaurant,43.60128,-79.545028,Pizza Place
